imd_storm_id,name,year,dt_snap,lat,lon,wind_kt,imd_pressure_hpa,imd_dvorak_ci,imd_grade,imd_pressure_drop,oci,oci_diameter,scorpio_wind_kt,scorpio_flag,scorpio_intensity_qc,pos_suspect,date_suspect,data_source,provenance,provenance_url
2025-007,,2025,2025-08-19 06:00:00,20.0,83.3,20.0,996.0,,D,3.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2025-008,,2025,2025-09-06 18:00:00,25.0,72.5,25.0,998.0,,D,4.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2025-008,,2025,2025-09-07 00:00:00,24.3,72.2,25.0,998.0,,D,4.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2025-008,,2025,2025-09-07 03:00:00,24.2,71.8,25.0,998.0,,D,4.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2025-008,,2025,2025-09-07 06:00:00,24.3,71.4,30.0,996.0,,DD,5.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2025-008,,2025,2025-09-07 12:00:00,24.5,71.2,30.0,995.0,,DD,6.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2025-008,,2025,2025-09-07 18:00:00,24.6,71.0,30.0,995.0,,DD,6.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2025-008,,2025,2025-09-08 00:00:00,24.8,70.7,30.0,995.0,,DD,6.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2025-008,,2025,2025-09-08 03:00:00,25.0,70.5,30.0,995.0,,DD,6.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2025-008,,2025,2025-09-08 06:00:00,25.3,70.2,30.0,995.0,,DD,6.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2025-008,,2025,2025-09-08 12:00:00,25.8,69.5,30.0,995.0,,DD,6.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2025-008,,2025,2025-09-08 18:00:00,25.9,69.0,25.0,997.0,,D,4.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2025-008,,2025,2025-09-09 00:00:00,25.8,68.7,25.0,998.0,,D,4.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2025-008,,2025,2025-09-09 03:00:00,25.4,68.4,25.0,998.0,,D,4.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2025-008,,2025,2025-09-09 06:00:00,25.2,68.2,25.0,999.0,,D,4.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2025-008,,2025,2025-09-09 12:00:00,25.0,67.7,25.0,999.0,,D,4.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2025-008,,2025,2025-09-09 18:00:00,24.9,67.1,25.0,999.0,,D,4.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2025-008,,2025,2025-09-10 00:00:00,24.8,66.3,25.0,1000.0,1.5,D,4.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2025-008,,2025,2025-09-10 03:00:00,24.8,65.8,25.0,1000.0,1.5,D,4.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2025-008,,2025,2025-09-10 06:00:00,24.8,65.3,25.0,1000.0,1.5,D,4.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2025-008,,2025,2025-09-10 12:00:00,24.8,64.4,25.0,1000.0,1.5,D,4.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2025-008,,2025,2025-09-10 18:00:00,24.8,63.5,20.0,1001.0,1.5,D,3.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2025-009,,2025,2025-09-26 12:00:00,19.3,86.1,25.0,998.0,1.5,D,4.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2025-009,,2025,2025-09-26 18:00:00,19.3,85.5,25.0,998.0,1.5,D,4.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2025-009,,2025,2025-09-27 00:00:00,19.3,84.8,25.0,998.0,,D,4.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2025-009,,2025,2025-09-27 03:00:00,19.3,84.2,25.0,998.0,,D,4.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2025-009,,2025,2025-09-27 06:00:00,19.3,83.4,25.0,998.0,,D,4.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2025-009,,2025,2025-09-27 12:00:00,19.7,81.5,20.0,999.0,,D,3.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2025-009,,2025,2025-09-27 18:00:00,20.3,79.5,20.0,999.0,,D,3.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2025-009,,2025,2025-09-28 00:00:00,20.3,77.0,20.0,999.0,,D,3.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2025-010,,2025,2025-10-01 06:00:00,15.8,86.5,25.0,998.0,1.5,D,3.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2025-010,,2025,2025-10-01 12:00:00,16.3,86.3,25.0,997.0,1.5,D,4.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2025-010,,2025,2025-10-01 18:00:00,16.8,86.0,30.0,996.0,2.0,DD,5.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2025-010,,2025,2025-10-02 00:00:00,17.7,85.7,30.0,996.0,2.0,DD,5.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2025-010,,2025,2025-10-02 03:00:00,18.0,85.6,30.0,995.0,2.0,DD,6.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2025-010,,2025,2025-10-02 06:00:00,18.6,85.3,30.0,995.0,2.0,DD,6.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2025-010,,2025,2025-10-02 12:00:00,19.4,84.9,30.0,996.0,,DD,5.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2025-010,,2025,2025-10-02 18:00:00,19.8,84.4,30.0,997.0,,DD,5.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2025-010,,2025,2025-10-03 00:00:00,20.2,84.1,25.0,999.0,,D,4.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2025-010,,2025,2025-10-03 03:00:00,20.7,83.7,25.0,1000.0,,D,4.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2025-010,,2025,2025-10-03 06:00:00,21.2,83.6,25.0,1001.0,,D,3.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2025-011,SHAKHTI,2025,2025-10-01 12:00:00,22.0,68.3,25.0,1001.0,1.5,D,3.0,,,25.0,0.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2025-011,SHAKHTI,2025,2025-10-01 18:00:00,21.5,68.2,25.0,1001.0,1.5,D,3.0,,,25.0,0.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2025-011,SHAKHTI,2025,2025-10-02 00:00:00,21.0,68.0,25.0,1001.0,1.5,D,3.0,,,25.0,0.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2025-011,SHAKHTI,2025,2025-10-02 03:00:00,20.8,67.9,25.0,1001.0,2.0,D,3.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2025-011,SHAKHTI,2025,2025-10-02 06:00:00,20.8,67.9,25.0,1001.0,2.0,D,3.0,,,25.0,0.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2025-011,SHAKHTI,2025,2025-10-02 12:00:00,20.8,67.9,25.0,1001.0,2.0,D,3.0,,,25.0,0.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2025-011,SHAKHTI,2025,2025-10-02 18:00:00,20.8,67.7,30.0,1000.0,2.0,DD,4.0,,,25.0,0.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2025-011,SHAKHTI,2025,2025-10-03 00:00:00,21.3,67.2,30.0,1000.0,2.0,DD,4.0,,,35.0,1.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2025-011,SHAKHTI,2025,2025-10-03 03:00:00,21.5,67.0,30.0,999.0,2.0,DD,5.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2025-011,SHAKHTI,2025,2025-10-03 06:00:00,21.7,66.8,35.0,997.0,2.5,CS,7.0,,,35.0,1.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2025-011,SHAKHTI,2025,2025-10-03 09:00:00,21.8,66.6,35.0,997.0,2.5,CS,7.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2025-011,SHAKHTI,2025,2025-10-03 12:00:00,22.0,66.4,40.0,996.0,2.5,CS,8.0,,,35.0,1.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2025-011,SHAKHTI,2025,2025-10-03 15:00:00,22.1,66.2,40.0,996.0,3.0,CS,8.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2025-011,SHAKHTI,2025,2025-10-03 18:00:00,22.0,65.8,45.0,994.0,3.0,CS,10.0,,,35.0,1.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2025-011,SHAKHTI,2025,2025-10-03 21:00:00,22.0,65.6,45.0,994.0,3.0,CS,10.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2025-011,SHAKHTI,2025,2025-10-04 00:00:00,22.0,65.0,50.0,992.0,3.0,SCS,12.0,,,35.0,1.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2025-011,SHAKHTI,2025,2025-10-04 03:00:00,22.0,64.5,55.0,990.0,3.5,SCS,15.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2025-011,SHAKHTI,2025,2025-10-04 06:00:00,21.9,64.2,55.0,990.0,3.5,SCS,15.0,,,45.0,1.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2025-011,SHAKHTI,2025,2025-10-04 09:00:00,21.8,63.8,55.0,990.0,3.5,SCS,15.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2025-011,SHAKHTI,2025,2025-10-04 12:00:00,21.7,63.6,55.0,990.0,3.5,SCS,15.0,,,65.0,1.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2025-011,SHAKHTI,2025,2025-10-04 15:00:00,21.5,63.0,55.0,990.0,3.5,SCS,15.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2025-011,SHAKHTI,2025,2025-10-04 18:00:00,21.3,62.7,55.0,989.0,3.5,SCS,16.0,,,70.0,1.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2025-011,SHAKHTI,2025,2025-10-04 21:00:00,21.1,62.3,55.0,989.0,3.5,SCS,16.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2025-011,SHAKHTI,2025,2025-10-05 00:00:00,21.0,61.8,60.0,987.0,3.5,SCS,18.0,,,70.0,1.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2025-011,SHAKHTI,2025,2025-10-05 03:00:00,20.9,61.3,60.0,986.0,3.5,SCS,19.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2025-011,SHAKHTI,2025,2025-10-05 06:00:00,20.7,61.1,60.0,987.0,3.5,SCS,18.0,,,65.0,1.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2025-011,SHAKHTI,2025,2025-10-05 09:00:00,20.5,61.0,60.0,988.0,3.5,SCS,17.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2025-011,SHAKHTI,2025,2025-10-05 12:00:00,20.2,60.7,55.0,990.0,3.5,SCS,15.0,,,60.0,1.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2025-011,SHAKHTI,2025,2025-10-05 15:00:00,20.0,60.6,55.0,991.0,3.5,SCS,14.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2025-011,SHAKHTI,2025,2025-10-05 18:00:00,19.8,60.6,50.0,992.0,3.0,SCS,13.0,,,60.0,1.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2025-011,SHAKHTI,2025,2025-10-05 21:00:00,19.7,60.5,50.0,993.0,3.0,SCS,12.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2025-011,SHAKHTI,2025,2025-10-06 00:00:00,19.7,60.5,45.0,994.0,3.0,CS,11.0,,,60.0,1.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2025-011,SHAKHTI,2025,2025-10-06 03:00:00,19.7,60.4,45.0,994.0,3.0,CS,11.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2025-011,SHAKHTI,2025,2025-10-06 06:00:00,19.7,60.3,40.0,995.0,3.0,CS,9.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
